timestamps,open,high,low,close,volume,amount
2025-07-24 10:30:00,11069.6,11114.84,11069.6,11100.3,320855705,416806607408.0
2025-07-24 11:30:00,11099.68,11134.04,11093.74,11130.72,129834456,175893629760.0
2025-07-24 14:00:00,11134.27,11175.64,11125.23,11132.21,140141385,197706488624.0
2025-07-24 15:00:00,11132.85,11193.06,11132.61,11193.06,151418529,202059365424.0
2025-07-25 10:30:00,11196.2,11210.91,11167.76,11183.97,338351295,445376754784.0
2025-07-25 11:30:00,11185.17,11200.7,11143.53,11160.3,120320031,160180650560.0
2025-07-25 14:00:00,11159.78,11175.3,11150.18,11175.27,111049552,145668242736.0
2025-07-25 15:00:00,11176.19,11180.83,11139.32,11168.14,154680545,214501552800.0
2025-07-28 10:30:00,11176.39,11213.82,11114.92,11211.23,323851797,454976468080.0
2025-07-28 11:30:00,11211.51,11221.97,11150.41,11150.41,121644119,174289406544.0
2025-07-28 14:00:00,11148.65,11212.09,11146.71,11201.76,110291629,166707828352.0
2025-07-28 15:00:00,11201.68,11226.18,11189.64,11217.58,128251691,185068145559.0
2025-07-29 10:30:00,11199.63,11233.45,11136.28,11184.28,322461402,467662049424.0
2025-07-29 11:30:00,11184.91,11235.04,11168.16,11212.88,115446896,170124963232.0
2025-07-29 14:00:00,11213.4,11233.88,11203.93,11221.59,108324565,162425035840.0
2025-07-29 15:00:00,11222.88,11289.42,11222.88,11289.41,141549571,209352124263.0
2025-07-30 10:30:00,11262.98,11284.38,11221.92,11270.57,304818037,447324466848.0
2025-07-30 11:30:00,11271.76,11307.62,11271.76,11283.17,108424029,154878617392.0
2025-07-30 14:00:00,11284.11,11286.92,11161.07,11181.96,142642307,202825963408.0
2025-07-30 15:00:00,11179.47,11235.04,11127.0,11203.03,158063736,219622490640.0
2025-07-31 10:30:00,11208.46,11223.64,11117.03,11124.72,318434759,464503935904.0
2025-07-31 11:30:00,11124.33,11153.33,11099.01,11152.77,124036591,178524874624.0
2025-07-31 14:00:00,11154.84,11167.73,11049.24,11092.57,130289820,203248407600.0
2025-07-31 15:00:00,11090.77,11090.77,10976.21,11009.77,168550149,243865077940.0
2025-08-01 10:30:00,11001.25,11068.31,10989.64,11060.49,279868043,413500875648.0
2025-08-01 11:30:00,11060.43,11061.45,10984.96,10992.87,106915476,156099250352.0
2025-08-01 14:00:00,10993.16,10997.17,10919.89,10955.96,104176901,153461309536.0
2025-08-01 15:00:00,10955.5,11003.63,10949.75,10991.32,133344395,190643874524.0
2025-08-04 10:30:00,10932.62,10980.55,10928.49,10960.73,269507216,389491429648.0
2025-08-04 11:30:00,10961.97,10976.65,10948.86,10960.75,90565584,132884111184.0
2025-08-04 14:00:00,10962.45,10986.18,10962.45,10981.06,93060537,141410768352.0
2025-08-04 15:00:00,10981.4,11041.56,10980.74,11041.56,135132270,194988203772.0
2025-08-05 10:30:00,11078.58,11094.2,11056.43,11056.89,298939003,439906320608.0
2025-08-05 11:30:00,11056.39,11064.5,11041.47,11056.69,101707005,154113618800.0
2025-08-05 14:00:00,11059.05,11105.93,11059.05,11088.0,104669527,158222580592.0
2025-08-05 15:00:00,11088.12,11106.96,11085.76,11106.96,132590356,187455850809.0
