timestamps,open,high,low,close,volume,amount
2025-07-25 09:45:00,11196.2,11199.15,11167.76,11176.5,155490592,204261665536.0
2025-07-25 10:00:00,11173.8,11210.91,11170.49,11199.01,79224874,101764172544.0
2025-07-25 10:15:00,11197.17,11204.41,11173.32,11187.66,60120232,80164700624.0
2025-07-25 10:30:00,11187.91,11190.99,11174.51,11183.97,43515597,59186216080.0
2025-07-25 10:45:00,11185.17,11200.7,11182.99,11184.94,34260289,46017054160.0
2025-07-25 11:00:00,11184.81,11186.76,11143.53,11147.84,36834284,48462329552.0
2025-07-25 11:15:00,11147.88,11172.12,11144.16,11171.78,27706169,37205461248.0
2025-07-25 11:30:00,11171.86,11172.59,11156.5,11160.3,21519289,28495805600.0
2025-07-25 13:15:00,11159.78,11172.21,11150.18,11157.89,32277135,41951714832.0
2025-07-25 13:30:00,11157.88,11168.13,11154.98,11165.64,27460286,36205461072.0
2025-07-25 13:45:00,11165.51,11168.3,11155.12,11156.42,27770405,35541085616.0
2025-07-25 14:00:00,11156.82,11175.3,11155.84,11175.27,23541726,31969981216.0
2025-07-25 14:15:00,11176.19,11180.83,11165.11,11169.79,28069811,40014079888.0
2025-07-25 14:30:00,11169.25,11169.25,11139.32,11155.12,35900207,48556058928.0
2025-07-25 14:45:00,11155.84,11169.59,11155.84,11160.77,34896356,50457065104.0
2025-07-25 15:00:00,11160.54,11168.14,11160.54,11168.14,55814171,75474348880.0
2025-07-28 09:45:00,11176.39,11180.39,11114.92,11170.61,159046189,220367480832.0
2025-07-28 10:00:00,11168.89,11204.5,11150.34,11196.19,71823514,103276723968.0
2025-07-28 10:15:00,11195.8,11207.74,11180.38,11207.74,51198070,70092129120.0
2025-07-28 10:30:00,11207.21,11213.82,11194.07,11211.23,41784024,61240134160.0
2025-07-28 10:45:00,11211.51,11218.17,11202.5,11212.09,34530754,50072502720.0
2025-07-28 11:00:00,11211.89,11221.97,11196.61,11204.6,29361366,43793658480.0
2025-07-28 11:15:00,11204.7,11209.02,11199.79,11204.75,24620140,34674552512.0
2025-07-28 11:30:00,11204.97,11208.09,11150.41,11150.41,33131859,45748692832.0
2025-07-28 13:15:00,11148.65,11183.34,11146.71,11181.95,32104315,46889084192.0
2025-07-28 13:30:00,11183.28,11193.57,11181.8,11191.64,25925559,41138631776.0
2025-07-28 13:45:00,11191.78,11212.09,11190.93,11208.57,25220143,40381857760.0
