timestamps,open,high,low,close,volume,amount
2024-10-14,2465.3,2642.8,2443.67,2628.53,302.0188,779498.035925
2024-10-15,2628.53,2674.0,2538.75,2604.24,266.3226,691809.739918
2024-10-16,2606.4,2646.15,2591.56,2610.69,71.8551,188048.405275
2024-10-17,2610.77,2645.58,2576.77,2605.93,111.4992,291439.591683
2024-10-18,2605.84,2674.0,2596.49,2640.44,137.5948,362848.392824
2024-10-19,2640.5,2662.77,2631.0,2647.85,78.9369,208549.905951
2024-10-20,2648.72,2750.0,2635.84,2743.06,202.9215,546251.307165
2024-10-21,2744.3,2761.0,2656.98,2662.46,173.8234,469276.656719
2024-10-22,2660.27,2669.04,2605.64,2621.11,406.0901,1069164.357456
2024-10-23,2619.84,2626.6,2453.65,2525.09,532.9348,1354437.073605
2024-10-24,2525.07,2560.32,2509.77,2536.29,372.8713,945488.486336
2024-10-25,2536.57,2562.52,2384.0,2440.19,596.8376,1484225.885379
2024-10-26,2442.68,2506.56,2431.7,2483.69,309.571,762513.962321
2024-10-27,2481.99,2522.5,2464.79,2504.26,168.5771,419957.708683
2024-10-28,2507.67,2585.84,2473.17,2563.5,300.4196,754832.668202
2024-10-29,2567.46,2676.82,2556.44,2635.89,457.5175,1201811.91873
2024-10-30,2634.84,2720.9,2603.99,2659.0,438.3486,1166885.379212
2024-10-31,2659.0,2668.13,2504.26,2517.13,288.6095,740410.236969
2024-11-01,2517.1,2583.2,2470.03,2512.8,246.6476,621339.299394
2024-11-02,2515.78,2521.6,2471.66,2491.03,88.2374,219921.986798
2024-11-03,2491.03,2494.42,2410.62,2454.71,208.8894,512029.485905
2024-11-04,2455.13,2484.37,2361.02,2399.66,196.2055,475404.823267
2024-11-05,2399.63,2477.78,2384.32,2423.27,218.2591,531657.134652
2024-11-06,2421.24,2741.6,2419.24,2719.14,616.0018,1604670.516144
2024-11-07,2722.73,2913.77,2698.4,2894.53,533.3899,1507869.909944
2024-11-08,2895.84,2978.59,2886.28,2956.46,373.6749,1093846.697498
2024-11-09,2962.49,3154.99,2955.3,3130.43,465.996,1418382.15323
2024-11-10,3125.45,3245.3,3071.74,3190.46,806.8012,2565252.075016
2024-11-11,3186.86,3386.71,3106.7,3373.83,769.2557,2512032.856094
2024-11-12,3373.58,3438.68,3210.16,3249.46,987.924,3257781.009231
2024-11-13,3240.68,3330.49,3118.86,3179.48,743.3845,2391556.547025
2024-11-14,3186.25,3239.39,3031.95,3055.88,753.3466,2369072.154364
2024-11-15,3055.63,3117.37,2941.53,3091.63,685.7729,2098229.133976
2024-11-16,3092.08,3219.16,3073.03,3133.61,432.6583,1359234.30279
2024-11-17,3131.59,3158.23,3036.65,3073.01,373.7207,1154525.846367
2024-11-18,3074.9,3215.86,3050.44,3204.11,485.7241,1523304.380108
2024-11-19,3204.11,3219.17,3068.17,3105.68,518.2674,1615958.76171
2024-11-20,3104.0,3156.17,3031.8,3066.91,434.2682,1339977.212753
2024-11-21,3068.05,3381.54,3034.0,3355.54,998.1062,3255139.78697
2024-11-22,3357.08,3423.01,3262.68,3323.63,457.0415,1519385.996457
2024-11-23,3328.21,3494.73,3315.69,3394.12,728.0222,2472784.974408
2024-11-24,3392.13,3447.59,3288.22,3367.72,525.2121,1763572.292555
2024-11-25,3358.81,3539.57,3305.08,3418.5,1003.2548,3444544.270057
2024-11-26,3417.56,3461.09,3250.71,3322.88,467.3911,1569415.075181
2024-11-27,3322.88,3682.89,3303.75,3654.31,738.7901,2594089.7299
2024-11-28,3658.47,3659.0,3532.01,3579.99,354.1338,1271880.648137
2024-11-29,3575.63,3642.68,3538.82,3598.53,299.7246,1077050.649427
2024-11-30,3590.98,3735.23,3570.85,3704.22,441.7694,1621927.051405
2024-12-01,3713.75,3743.99,3661.46,3705.48,273.6878,1014185.869801
2024-12-02,3709.09,3761.02,3559.74,3640.81,726.2083,2646278.195987
2024-12-03,3634.7,3665.14,3505.5,3615.37,449.4664,1617167.329588
2024-12-04,3612.94,3884.93,3612.94,3839.51,835.4075,3150387.184305
2024-12-05,3835.28,3950.0,3700.0,3789.94,821.2089,3156174.825633
2024-12-06,3789.94,4082.57,3782.44,3992.36,782.569,3106694.767847
2024-12-07,3999.97,4019.91,3970.62,4004.5,226.085,903764.211085
