timestamps,open,high,low,close,volume,amount
2025-07-25 09:45:00,2348.28,2348.49,2338.06,2340.99,48718240,89775796352.0
2025-07-25 10:00:00,2340.44,2350.06,2339.21,2346.62,26869114,47677147152.0
2025-07-25 10:15:00,2346.25,2349.41,2341.02,2345.22,19823652,35555957840.0
2025-07-25 10:30:00,2345.34,2346.37,2340.78,2342.61,14797128,27239498528.0
2025-07-25 10:45:00,2342.55,2347.41,2342.55,2343.41,10807872,20636024480.0
2025-07-25 11:00:00,2343.48,2343.84,2333.3,2334.98,11867225,21640489568.0
2025-07-25 11:15:00,2335.0,2342.33,2333.77,2341.95,8524071,16393042528.0
2025-07-25 11:30:00,2341.93,2342.24,2337.25,2337.8,6442320,12075815936.0
2025-07-25 13:15:00,2337.77,2340.39,2335.31,2336.33,10287718,18468043376.0
2025-07-25 13:30:00,2336.32,2339.11,2335.03,2338.54,8305707,16018564672.0
2025-07-25 13:45:00,2338.67,2339.06,2336.4,2336.79,8487564,16136202400.0
2025-07-25 14:00:00,2336.89,2341.5,2336.72,2341.5,6997391,13734202080.0
2025-07-25 14:15:00,2341.65,2342.07,2337.91,2339.16,9233928,18851383264.0
2025-07-25 14:30:00,2338.97,2339.23,2332.02,2336.65,11273699,21992830032.0
2025-07-25 14:45:00,2336.45,2340.59,2336.45,2338.84,11896236,23686776800.0
2025-07-25 15:00:00,2338.75,2340.71,2338.52,2340.05,19498503,35991622527.0
2025-07-28 09:45:00,2346.38,2352.32,2334.16,2352.32,49571352,96891534144.0
2025-07-28 10:00:00,2351.72,2358.52,2343.72,2356.09,23864722,47667210432.0
2025-07-28 10:15:00,2356.14,2356.91,2348.35,2356.01,16329812,31492400704.0
2025-07-28 10:30:00,2356.07,2359.57,2352.86,2357.5,13679134,28668920672.0
2025-07-28 10:45:00,2357.56,2360.52,2354.27,2359.53,11616129,24076794032.0
2025-07-28 11:00:00,2359.61,2363.35,2353.76,2355.98,10219296,21339151616.0
2025-07-28 11:15:00,2355.9,2356.8,2353.93,2354.71,8268296,15921783536.0
2025-07-28 11:30:00,2354.6,2355.6,2342.39,2342.39,10676234,20892076272.0
2025-07-28 13:15:00,2341.97,2351.15,2341.67,2350.39,10365972,21008584512.0
2025-07-28 13:30:00,2350.68,2355.67,2350.55,2355.12,8600485,19773506768.0
2025-07-28 13:45:00,2354.99,2364.88,2354.92,2363.58,8495594,19579950448.0
2025-07-28 14:00:00,2363.55,2364.12,2355.8,2358.64,8567482,17946430800.0
2025-07-28 14:15:00,2358.58,2359.53,2356.18,2359.48,7617122,15984030800.0
2025-07-28 14:30:00,2359.56,2362.59,2358.26,2362.59,8202887,17355881072.0
2025-07-28 14:45:00,2362.77,2365.69,2362.59,2365.53,9975833,20037107312.0
2025-07-28 15:00:00,2365.44,2366.51,2362.6,2362.6,18513148,35753973145.0
2025-07-29 09:45:00,2362.77,2382.85,2362.77,2368.71,47436853,101449325264.0
2025-07-29 10:00:00,2368.05,2368.34,2357.12,2357.12,29277754,58436562112.0
2025-07-29 10:15:00,2356.83,2368.35,2355.38,2368.35,19893629,41895909264.0
2025-07-29 10:30:00,2368.88,2375.67,2365.63,2374.45,14628440,31833507472.0
2025-07-29 10:45:00,2374.58,2378.63,2371.66,2378.13,13217960,26873578832.0
2025-07-29 11:00:00,2378.62,2382.74,2375.47,2382.19,9575558,20346134640.0
2025-07-29 11:15:00,2382.11,2386.98,2381.11,2386.98,9152852,18563217072.0
2025-07-29 11:30:00,2387.39,2392.53,2383.37,2384.23,7713892,17029173104.0
2025-07-29 13:15:00,2384.46,2390.46,2381.46,2382.96,10618100,22686608464.0
2025-07-29 13:30:00,2382.77,2386.3,2381.2,2385.78,8861115,18205560976.0
2025-07-29 13:45:00,2385.82,2388.41,2383.77,2387.23,9840383,18891581600.0
2025-07-29 14:00:00,2387.54,2388.58,2384.53,2385.63,8899198,17964384576.0
2025-07-29 14:15:00,2386.13,2393.43,2386.13,2391.11,9202174,19049993136.0
2025-07-29 14:30:00,2391.33,2398.41,2391.19,2396.62,9361113,20115131808.0
2025-07-29 14:45:00,2396.57,2401.49,2396.27,2400.23,11044887,23889073504.0
2025-07-29 15:00:00,2399.92,2406.59,2399.89,2406.59,18839524,38545378066.0
2025-07-30 09:45:00,2395.86,2395.86,2379.31,2387.4,47204496,98014392944.0
2025-07-30 10:00:00,2387.16,2392.66,2383.69,2389.9,25570597,51192781072.0
2025-07-30 10:15:00,2389.32,2391.78,2381.65,2381.65,19656582,38647559024.0
2025-07-30 10:30:00,2381.41,2384.89,2377.8,2383.51,17327761,32745787312.0
2025-07-30 10:45:00,2383.74,2392.66,2383.55,2391.5,14620850,26284975680.0
2025-07-30 11:00:00,2391.75,2395.89,2388.37,2392.21,10148438,19262881712.0
2025-07-30 11:15:00,2392.3,2395.13,2389.79,2393.06,7926126,15451246384.0
2025-07-30 11:30:00,2392.99,2394.54,2386.43,2389.58,7896415,15641748272.0
2025-07-30 13:15:00,2389.9,2391.24,2385.33,2385.6,11541502,22539619904.0
2025-07-30 13:30:00,2385.21,2385.21,2379.97,2381.17,9784491,20161473936.0
2025-07-30 13:45:00,2381.26,2385.92,2374.65,2374.96,11168106,21558356224.0
2025-07-30 14:00:00,2374.78,2374.78,2357.17,2362.73,17032541,33029680016.0
2025-07-30 14:15:00,2361.88,2361.88,2349.18,2358.46,16927918,31789245728.0
2025-07-30 14:30:00,2358.81,2376.22,2358.48,2376.22,12163706,22194208640.0
2025-07-30 14:45:00,2375.93,2378.36,2365.97,2365.97,10560909,20898512320.0
2025-07-30 15:00:00,2366.03,2368.76,2364.92,2367.68,17796478,33906369970.0
2025-07-31 09:45:00,2382.97,2394.22,2374.23,2392.14,48656713,106186993488.0
2025-07-31 10:00:00,2392.14,2393.4,2374.3,2374.74,24020415,51536116784.0
2025-07-31 10:15:00,2374.38,2378.61,2362.69,2374.96,19560950,39957391152.0
2025-07-31 10:30:00,2374.98,2380.3,2365.5,2367.72,16467261,31982084624.0
2025-07-31 10:45:00,2367.57,2367.57,2360.85,2367.03,15690286,30776438016.0
2025-07-31 11:00:00,2367.01,2375.88,2363.15,2373.85,10672761,22282743568.0
2025-07-31 11:15:00,2374.63,2376.16,2371.31,2372.95,9570906,19553759296.0
2025-07-31 11:30:00,2372.86,2377.9,2368.25,2377.84,10207462,20066723408.0
2025-07-31 13:15:00,2378.35,2381.77,2359.2,2362.6,15090204,34842995472.0
2025-07-31 13:30:00,2362.58,2364.99,2355.61,2355.61,10837278,24139408016.0
2025-07-31 13:45:00,2355.63,2357.09,2346.49,2357.08,11729044,24465985680.0
2025-07-31 14:00:00,2357.28,2358.79,2353.73,2354.15,8128701,17577358336.0
2025-07-31 14:15:00,2353.92,2353.92,2341.94,2344.48,10004124,22498048816.0
2025-07-31 14:30:00,2344.39,2344.44,2333.37,2333.37,11780331,24555507984.0
2025-07-31 14:45:00,2333.33,2333.72,2325.67,2326.39,16386896,33008331712.0
2025-07-31 15:00:00,2326.31,2329.94,2321.72,2328.31,20183482,40961011081.0
2025-08-01 09:45:00,2323.92,2347.13,2321.3,2339.61,46704636,98274825584.0
2025-08-01 10:00:00,2339.54,2348.01,2328.9,2343.73,27430097,52985439632.0
2025-08-01 10:15:00,2343.49,2345.45,2341.18,2345.37,16786129,33858254928.0
2025-08-01 10:30:00,2345.56,2346.66,2339.5,2342.54,14835908,29415799680.0
2025-08-01 10:45:00,2342.44,2343.02,2333.44,2333.83,11413346,22388557904.0
2025-08-01 11:00:00,2333.84,2333.84,2321.43,2324.49,11646547,24016298800.0
2025-08-01 11:15:00,2324.5,2331.73,2324.5,2329.16,8389387,16992629632.0
2025-08-01 11:30:00,2328.84,2330.01,2324.19,2324.5,6871685,13664193600.0
2025-08-01 13:15:00,2324.0,2324.18,2315.56,2315.6,10628181,21699749536.0
